name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
paris,2022-05-24,18.9,11,14.4,18.9,11,14.4,8.6,69.8,2.512,100,16.67,rain,0,0,53,21,259.5,1009.3,82.8,20.9,122.3,10.6,9,10,2022-05-24T05:58:38,2022-05-24T21:37:06,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"07149099999,07156099999,07146099999,07157099999,07147099999,C1292,07150099999"
paris,2022-05-25,19.6,9.8,15.2,19.6,9.5,15.2,7.8,63.5,0.014,100,4.17,rain,0,0,50.1,17.9,262.9,1018.2,55.8,20.6,73.6,6.4,9,10,2022-05-25T05:57:39,2022-05-25T21:38:16,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"07149099999,07156099999,07146099999,D3543,07157099999,07147099999,C1292,07150099999"
paris,2022-05-26,20.2,13.3,16.5,20.2,13.3,16.5,11.1,70.8,0,0,0,,0,0,34.5,15.2,286.9,1024.9,93.9,20.1,69.1,5.9,3,10,2022-05-26T05:56:42,2022-05-26T21:39:25,0.93,Overcast,Cloudy skies throughout the day.,cloudy,"07149099999,07156099999,07146099999,LFPV,07145099999,07153099999,07157099999,07147099999,LFPO,C1292,07150099999,LFPB"
paris,2022-05-27,21.5,13.5,16.6,21.5,13.5,16.6,10.2,66.8,0,0,0,rain,0,0,37,15.3,301,1025.4,73.1,22.2,92.8,7.8,7,10,2022-05-27T05:55:48,2022-05-27T21:40:32,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,07147099999,C1292,07150099999"
paris,2022-05-28,19.8,10.5,15.6,19.8,10.5,15.6,7.3,59.9,0,0,0,,0,0,47.9,22.6,14.8,1022.5,44.8,21.5,98.6,8.6,9,10,2022-05-28T05:54:56,2022-05-28T21:41:37,0.99,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,07147099999,C1292,07150099999"
paris,2022-05-29,16.2,8.6,12.9,16.2,6.6,12.4,4,56.4,0,0,0,rain,0,0,46.9,20.2,29.1,1016.9,59,24.5,77.5,7.2,4,10,2022-05-29T05:54:06,2022-05-29T21:42:41,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,07147099999,C1292,07150099999"
paris,2022-05-30,19.3,8.3,13.9,19.3,6.7,13.5,4.9,57.2,0,0,0,rain,0,0,33.1,15.9,33,1013.2,45.8,23.1,110.1,9.7,8,10,2022-05-30T05:53:19,2022-05-30T21:43:44,0,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,07147099999,C1292,07150099999"
paris,2022-05-31,20.7,12.2,16.5,20.7,12.2,16.5,5.2,48.1,0,0,0,,0,0,40.2,15.6,317.9,1013.3,72.6,24.4,90.3,7.7,5,10,2022-05-31T05:52:34,2022-05-31T21:44:44,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,07147099999,C1292,07150099999"
paris,2022-06-01,21.8,10.3,16.5,21.8,10.3,16.5,6.2,52.3,0,0,0,,0,0,33.9,16,340,1016.7,44.6,24.6,116.4,10.1,8,10,2022-06-01T05:51:52,2022-06-01T21:45:43,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,07147099999,C1292,07150099999"
paris,2022-06-02,24.8,11.3,18.6,24.8,11.3,18.6,6.4,47.1,0,0,0,,0,0,35.8,15,65.8,1017.9,58.2,23.4,263.5,22.8,8,10,2022-06-02T05:51:12,2022-06-02T21:46:40,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,07147099999,C1292,07150099999"
paris,2022-06-03,22.8,14.9,18.8,22.8,14.9,18.8,11.7,64.7,1.751,100,12.5,rain,0,0,26.6,11.8,56,1014.9,76.7,23.8,52.4,4.4,1,10,2022-06-03T05:50:35,2022-06-03T21:47:36,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07149099999,07156099999,07146099999,07157099999,07147099999,C1292,07150099999"
paris,2022-06-04,28.8,16.3,19.8,29,16.3,19.9,15.9,80.4,23.956,100,29.17,rain,0,0,48.2,17.4,56.1,1015.5,75.9,17.6,57.1,5,9,30,2022-06-04T05:50:00,2022-06-04T21:48:29,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07149099999,07156099999,07146099999,07157099999,07147099999,C1292,07150099999,D3623"
paris,2022-06-05,21.6,15.6,18.6,21.6,15.6,18.6,15.6,83.4,0.84,100,16.67,rain,0,0,43.5,17.5,288,1015.1,91.6,19.6,142.5,12.2,8,30,2022-06-05T05:49:28,2022-06-05T21:49:20,0.14,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"07149099999,07156099999,07146099999,LFPV,07157099999,07147099999,LFPO,C1292,07150099999,LFPB"
paris,2022-06-06,21.8,13.2,17.7,21.8,13.2,17.7,10.6,65.5,0,0,0,rain,0,0,36.1,16.4,253.5,1017.6,71.8,22.7,121.9,10.4,9,10,2022-06-06T05:48:59,2022-06-06T21:50:10,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,07147099999,C1292,07150099999"
paris,2022-06-07,22.9,15.7,18.6,22.9,15.7,18.6,12.1,67.4,0.272,100,16.67,rain,0,0,46.7,19.4,242.3,1015,84.9,23.4,158.9,13.8,9,10,2022-06-07T05:48:33,2022-06-07T21:50:57,0.24,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"07149099999,07156099999,07146099999,07157099999,07147099999,C1292,07150099999"
paris,2022-06-08,20.9,14.4,17.3,20.9,14.4,17.3,12.6,75.3,10.45,100,37.5,rain,0,0,60.9,24.6,273.3,1010.3,86.3,18.8,94.7,8.3,5,10,2022-06-08T05:48:09,2022-06-08T21:51:42,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"07149099999,07156099999,07146099999,07145099999,07157099999,07147099999,C1292,07150099999"
paris,2022-06-09,21.4,12.5,16.9,21.4,12.5,16.9,9.9,65.2,0.144,100,4.17,rain,0,0,36,15.5,281.1,1018.2,71.2,22.7,137.9,11.9,9,10,2022-06-09T05:47:47,2022-06-09T21:52:25,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"07149099999,07156099999,07146099999,07145099999,07157099999,07147099999,C1292,07150099999"
paris,2022-06-10,22.7,14.4,19.3,22.7,14.4,19.3,12.7,66.4,0,0,0,,0,0,36.5,17.3,230,1022.5,64.7,23.2,93.4,8.1,5,10,2022-06-10T05:47:29,2022-06-10T21:53:06,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,07147099999,C1292,07150099999"
paris,2022-06-11,25.9,15.4,20.6,25.9,15.4,20.6,13.8,66.8,0.016,100,4.17,rain,0,0,35,17.8,325.2,1023,46.3,23.1,188.1,16.4,9,10,2022-06-11T05:47:13,2022-06-11T21:53:44,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"07149099999,07156099999,07146099999,07157099999,07147099999,C1292,07150099999"
paris,2022-06-12,24.5,14,19.1,24.5,14,19.1,9.3,54.6,0,0,0,,0,0,36.4,18.5,354.9,1024,35.9,23.9,169.3,14.6,8,10,2022-06-12T05:47:00,2022-06-12T21:54:20,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,07147099999,C1292,07150099999"
paris,2022-06-13,23.3,12.2,18,23.3,12.2,18,8.6,56.3,0,0,0,,0,0,35.1,15.3,5.4,1024,13.4,22.7,165,14.4,8,10,2022-06-13T05:46:50,2022-06-13T21:54:54,0.49,Clear,Clear conditions throughout the day.,clear-day,"07149099999,07156099999,07146099999,07157099999,07147099999,C1292,07150099999"
paris,2022-06-14,26.5,13.7,20.6,26.5,13.7,20.6,9.2,49.8,0,0,0,,0,0,29.2,12.1,82.1,1020.1,42.2,23.7,172.5,14.9,8,10,2022-06-14T05:46:42,2022-06-14T21:55:25,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,07147099999,C1292,07150099999"
paris,2022-06-15,30.6,16.3,23.7,29.5,16.3,23.4,11,46.8,0,0,0,,0,0,31.3,14.5,21.1,1016.4,43.1,23.3,161.7,14,8,10,2022-06-15T05:46:37,2022-06-15T21:55:54,0.51,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07145099999,07157099999,07147099999,C1292,07150099999"
paris,2022-06-16,29.8,17.7,24,28.3,17.7,23.6,10.5,45.2,0,0,0,,0,0,29.8,12.8,21.3,1020.7,39.4,22.3,152.2,13.2,8,10,2022-06-16T05:46:35,2022-06-16T21:56:20,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07145099999,07157099999,07147099999,C1292,07150099999"
paris,2022-06-17,34,19,26.7,33.1,19,26.2,12.2,42.3,0,0,0,,0,0,22.3,10.3,171.2,1022,26.1,23.1,152.4,13.4,7,10,2022-06-17T05:46:35,2022-06-17T21:56:44,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07145099999,07157099999,07147099999,C1292,07150099999"
paris,2022-06-18,36.2,21.2,29.2,36.6,21.2,29.2,15.3,45.2,0,0,0,,0,0,32.9,14.9,153.7,1014.8,12.9,21.7,155.8,13.3,7,10,2022-06-18T05:46:38,2022-06-18T21:57:05,0.62,Clear,Clear conditions throughout the day.,clear-day,"07149099999,07156099999,07146099999,07145099999,07157099999,07147099999,C1292,07150099999"
paris,2022-06-19,28,15.2,20.6,28.5,15.2,20.6,14.5,69.5,1.334,100,25,rain,0,0,52.8,27,18.5,1009.2,63.6,18.1,135,11.8,7,10,2022-06-19T05:46:44,2022-06-19T21:57:24,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07149099999,07156099999,07146099999,07157099999,07147099999,C1292,07150099999,D3623"
paris,2022-06-20,22.5,14.6,18,22.5,14.6,18,13.9,78.6,11.942,100,29.17,rain,0,0,45.6,20,44.4,1014.2,93.9,13.4,113.3,9.8,6,10,2022-06-20T05:46:53,2022-06-20T21:57:39,0.72,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"07149099999,07156099999,07146099999,LFPV,07145099999,07157099999,07147099999,C1292,LFPO,07150099999"
paris,2022-06-21,26.5,14.9,20.8,26.5,14.9,20.8,14,66,0.79,100,8.33,rain,0,0,34,13.6,59.5,1012.2,72.6,22.1,100.3,8.5,8,10,2022-06-21T05:47:04,2022-06-21T21:57:53,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"07149099999,07156099999,07146099999,07145099999,07157099999,07147099999,C1292,07150099999"
paris,2022-06-22,25.3,16.7,20.7,25.3,16.7,20.7,14,65.6,0,0,0,rain,0,0,32.1,15.5,56.8,1010.3,85.2,22.5,131.7,11.4,7,10,2022-06-22T05:47:17,2022-06-22T21:58:03,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,E3042,07157099999,07147099999,C1292,07150099999"
paris,2022-06-23,28.1,18.4,23,27.8,18.4,23,15.1,63.8,0.297,100,4.17,rain,0,0,32.2,14.8,216.5,1010,83.5,21.6,90.3,7.7,8,10,2022-06-23T05:47:34,2022-06-23T21:58:11,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"07149099999,07156099999,07146099999,07157099999,07147099999,C1292,07150099999"
paris,2022-06-24,24.1,17.5,21.1,24.1,17.5,21.1,14.6,67.8,8.118,100,29.17,rain,0,0,51.5,22.5,229.1,1008.5,85.6,22.3,128.1,11.2,8,10,2022-06-24T05:47:53,2022-06-24T21:58:16,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"07149099999,07156099999,07146099999,07145099999,07157099999,07147099999,C1292,07150099999"
paris,2022-06-25,19.1,15.1,17.4,19.1,15.1,17.4,12.7,74,0.59,100,29.17,rain,0,0,36.8,15.5,213,1011.7,96.8,23.3,48,4,1,10,2022-06-25T05:48:14,2022-06-25T21:58:18,0.95,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"07149099999,07156099999,07146099999,07145099999,E3042,07157099999,07147099999,C1292"
paris,2022-06-26,21.9,13,17.4,21.9,13,17.4,10.7,66.8,0,0,0,,0,0,27.6,14.2,201.7,1015,80.6,23.8,70.1,6.1,2,10,2022-06-26T05:48:38,2022-06-26T21:58:18,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07145099999,07157099999,07147099999,C1292,07150099999,D3623"
paris,2022-06-27,23.8,15,19,23.8,15,19,9.8,58.7,0,0,0,rain,0,0,42.2,17.1,266.6,1017.7,71.3,23.8,140.3,12.1,9,10,2022-06-27T05:49:05,2022-06-27T21:58:15,0.99,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07145099999,07157099999,07147099999,C1292,07150099999"
paris,2022-06-28,27.3,13.6,21,26.6,13.6,20.9,9.5,51.4,0,0,0,,0,0,33.9,11.4,215.8,1019.3,25.3,23.5,176,15.3,9,10,2022-06-28T05:49:33,2022-06-28T21:58:09,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07145099999,07157099999,07147099999,C1292"
paris,2022-06-29,26.4,15,21.1,26.4,15,21.1,10.6,52.8,0,0,0,,0,0,36,15.9,257.3,1014.2,51.8,23.5,154.6,13.4,8,10,2022-06-29T05:50:05,2022-06-29T21:58:00,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07145099999,07157099999,07147099999,C1292,07150099999"
paris,2022-06-30,17.8,13.6,15.5,17.8,13.6,15.5,12.4,82.2,10.193,100,29.17,rain,0,0,33.8,14.1,224.4,1014.5,92.8,20.3,59.5,5.3,3,10,2022-06-30T05:50:38,2022-06-30T21:57:49,0.01,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"07149099999,07156099999,07146099999,07145099999,07157099999,07147099999,C1292,07150099999"
paris,2022-07-01,21.7,11.4,16.7,21.7,11.4,16.7,9,63.6,0.021,100,4.17,rain,0,0,30.1,11.5,253.2,1019.6,51.6,23.9,98.7,8.5,7,10,2022-07-01T05:51:14,2022-07-01T21:57:35,0.03,"Rain, Partially cloudy",Becoming cloudy in the afternoon with morning rain.,rain,"07149099999,07156099999,07146099999,07145099999,07157099999,07147099999,C1292,07150099999"
paris,2022-07-02,26.9,12.1,20.2,26.6,12.1,20.1,9.2,52.4,0.007,100,4.17,rain,0,0,34,15.4,216,1020.5,13.7,24,172.4,15,8,10,2022-07-02T05:51:52,2022-07-02T21:57:18,0.05,Rain,Clear conditions throughout the day with afternoon rain.,rain,"07149099999,07156099999,07146099999,07157099999,07147099999,C1292,07150099999"
paris,2022-07-03,24.2,14.6,19.5,24.2,14.6,19.5,10.1,55.7,0,0,0,,0,0,35.9,14.9,334.8,1020.3,45.9,24.8,196.1,17.1,10,10,2022-07-03T05:52:32,2022-07-03T21:56:58,0.08,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,07147099999,C1292,07150099999"
paris,2022-07-04,26.4,13.1,19.9,26.4,13.1,19.9,10,55.3,0,0,0,,0,0,37.4,19.1,342,1021.6,20.3,24,166.9,14.4,8,10,2022-07-04T05:53:15,2022-07-04T21:56:36,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,07147099999,C1292,07150099999"
paris,2022-07-05,25.7,13.2,19.6,25.7,13.2,19.6,10.7,59,0,0,0,,0,0,40.3,19.7,345.5,1023.8,14.3,24,179.1,15.6,9,10,2022-07-05T05:54:00,2022-07-05T21:56:10,0.17,Clear,Clear conditions throughout the day.,clear-day,"07149099999,07156099999,07146099999,07157099999,07147099999,C1292,07150099999"
paris,2022-07-06,26,13.9,20.3,26,13.9,20.3,10.2,54.3,0,0,0,,0,0,37.8,18.2,348.5,1026.5,43.5,24.4,158.8,13.9,8,10,2022-07-06T05:54:46,2022-07-06T21:55:43,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,07147099999,C1292,07150099999"
paris,2022-07-07,21.5,16,19,21.5,16,19,12.9,68.1,0,0,0,rain,0,0,37.7,18.5,352.8,1027.1,73,24,48,4.2,2,10,2022-07-07T05:55:35,2022-07-07T21:55:12,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,07147099999,C1292,07150099999"
paris,2022-07-08,27.4,12.6,20,26.8,12.6,19.9,9.8,54.9,0,0,0,,0,0,35,14.8,36.8,1031.3,4.3,22.5,167.5,14.5,8,10,2022-07-08T05:56:25,2022-07-08T21:54:39,0.33,Clear,Clear conditions throughout the day.,clear-day,"07149099999,07156099999,07146099999,07157099999,07147099999,C1292,07150099999"
paris,2022-07-09,29.2,16.9,22.9,28.4,16.9,22.8,12.4,53.2,0,0,0,,0,0,48.2,22.4,20.4,1027.9,45.1,23.9,140.1,12.2,8,10,2022-07-09T05:57:18,2022-07-09T21:54:03,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,07147099999,C1292,07150099999"
paris,2022-07-10,27.1,14.4,21.1,26.8,14.4,21.1,10.7,53.2,0,0,0,,0,0,44.7,21.7,51.8,1025.9,12,23.6,165.9,14.4,8,10,2022-07-10T05:58:12,2022-07-10T21:53:24,0.42,Clear,Clear conditions throughout the day.,clear-day,"07149099999,07156099999,07146099999,07157099999,07147099999,C1292,07150099999"
paris,2022-07-11,30,17.6,24.1,29.4,17.6,23.9,12.6,50.3,0,0,0,,0,0,37.8,15.3,72.2,1022.5,24,23.3,160.8,14,8,10,2022-07-11T05:59:08,2022-07-11T21:52:43,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,07147099999,C1292,07150099999"
paris,2022-07-12,33.1,18.8,26.4,31.3,18.8,25.8,12.1,45,0,0,0,,0,0,26.1,11.7,91.6,1022.9,76.1,24.9,164.2,14.4,8,10,2022-07-12T06:00:06,2022-07-12T21:52:00,0.49,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07145099999,07157099999,07147099999,C1292,07150099999"
paris,2022-07-13,36.4,20.9,28.4,35.3,20.9,27.8,11.5,36.9,0,0,0,,0,0,42.6,21.8,248.4,1020.8,64.9,23.6,151,13,7,10,2022-07-13T06:01:05,2022-07-13T21:51:13,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07145099999,07157099999,07147099999,C1292,07150099999"
paris,2022-07-14,30.4,21.2,25.7,29.3,21.2,25.3,12.6,45.6,0,0,0,,0,0,44,21.6,342.4,1019.4,55.7,22.2,164.1,14,8,10,2022-07-14T06:02:06,2022-07-14T21:50:25,0.51,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07145099999,07157099999,07147099999,C1292,07150099999"
paris,2022-07-15,26.8,16.2,21.9,26.5,16.2,21.8,8.2,44,0,0,0,,0,0,45,18.6,38.7,1022.5,17.5,23.6,161.5,14,8,10,2022-07-15T06:03:09,2022-07-15T21:49:34,0.53,Clear,Clear conditions throughout the day.,clear-day,"07149099999,07156099999,07146099999,LFPV,07157099999,07147099999,C1292,LFPO,07150099999,LFPB"
paris,2022-07-16,29,15.6,22.8,27.8,15.6,22.6,9.2,43.8,0,0,0,,0,0,35.7,15.5,33,1023.3,15.8,24.1,158.5,13.8,8,10,2022-07-16T06:04:12,2022-07-16T21:48:40,0.55,Clear,Clear conditions throughout the day.,clear-day,"07149099999,07156099999,07146099999,07145099999,07157099999,07147099999,C1292,07150099999"
paris,2022-07-17,32,17.7,24.9,30.1,17.7,24.4,8.5,37.4,0,0,0,,0,0,34.4,13.2,76.9,1024.3,30.8,23.6,155.1,13.5,7,10,2022-07-17T06:05:18,2022-07-17T21:47:44,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07145099999,07157099999,07147099999,C1292,07150099999"
paris,2022-07-18,37.8,20.2,29,36.1,20.2,28.1,9.4,31.7,0,0,0,,0,0,27.2,11.4,121.2,1020.3,17.1,24.1,147.8,13.1,7,10,2022-07-18T06:06:24,2022-07-18T21:46:46,0.65,Clear,Clear conditions throughout the day.,clear-day,"07149099999,07156099999,07146099999,07145099999,07157099999,07147099999,C1292,07150099999"
paris,2022-07-19,40,23.4,31.2,39.2,23.4,30.9,12.1,33.3,0,0,0,,0,0,52.1,25.9,176.9,1013.6,13.3,19.6,136.5,11.7,7,30,2022-07-19T06:07:32,2022-07-19T21:45:45,0.7,Clear,Clear conditions throughout the day.,clear-day,"07149099999,07156099999,07146099999,07145099999,07157099999,07147099999,C1292,07150099999"
paris,2022-07-20,26.3,19,21.3,26.3,19,21.3,17.5,80.1,6.434,100,50,rain,0,0,39.3,15.5,214.3,1018.4,91.5,17.4,99.3,8.4,7,10,2022-07-20T06:08:42,2022-07-20T21:44:42,0.75,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"07149099999,07156099999,07146099999,07145099999,07157099999,07147099999,C1292,07150099999"
paris,2022-07-21,27.1,17.8,21.7,27.4,17.8,21.7,16,71.7,0.016,100,4.17,rain,0,0,28.3,12.2,320,1021,74.3,19.8,102.2,8.9,6,10,2022-07-21T06:09:52,2022-07-21T21:43:37,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"07149099999,07156099999,07146099999,07157099999,07147099999,C1292,07150099999"
paris,2022-07-22,24.9,17.1,21.2,24.9,17.1,21.2,16.9,77,0.952,100,16.67,rain,0,0,30.8,12.9,40.3,1018.4,70.8,16.5,63.2,5.5,3,10,2022-07-22T06:11:03,2022-07-22T21:42:29,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07149099999,07156099999,07146099999,07157099999,07147099999,C1292,07150099999,D3623"
paris,2022-07-23,26.9,18.8,21.7,27.2,18.8,21.7,16.4,74,0,0,0,rain,0,0,26.5,13.2,307.5,1019.5,82.2,14.2,154,13.1,7,10,2022-07-23T06:12:16,2022-07-23T21:41:20,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07145099999,07157099999,07147099999,C1292,07150099999"
paris,2022-07-24,32.9,18.1,25.7,32.2,18.1,25.5,14.6,53.9,0,0,0,,0,0,34.3,14.8,170.9,1017.2,16,20.3,151,13,7,10,2022-07-24T06:13:29,2022-07-24T21:40:08,0.93,Clear,Clear conditions throughout the day.,clear-day,"07149099999,07156099999,07146099999,07145099999,07157099999,C1292,07147099999,07150099999"
paris,2022-07-25,27.2,20,23.5,26.8,20,23.5,13.6,54.5,0,0,0,,0,0,45.8,21.9,285,1013.4,59.6,23.2,156.5,13.6,8,10,2022-07-25T06:14:44,2022-07-25T21:38:54,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07145099999,07157099999,07147099999,C1292,07150099999"
paris,2022-07-26,22.4,17,19.7,22.4,17,19.7,12.1,62.6,0,0,0,,0,0,33.3,18.7,312.3,1018.8,86.9,26.3,85.6,7.6,3,10,2022-07-26T06:15:59,2022-07-26T21:37:38,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07145099999,07157099999,07147099999,C1292,07150099999"
paris,2022-07-27,25.5,14.6,20.3,25.5,14.6,20.3,10.3,55.7,0,0,0,,0,0,34.4,18.3,43.9,1018.6,68.6,24.9,94.4,8.3,8,10,2022-07-27T06:17:15,2022-07-27T21:36:20,1,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"07149099999,07156099999,07146099999,07145099999,07157099999,07147099999,C1292,07150099999"
paris,2022-07-28,26.1,16.3,21.4,26.1,16.3,21.4,8.6,44.9,0,0,0,,0,0,35.3,16.1,27.8,1015.4,84.8,26.3,98.3,8.7,4,10,2022-07-28T06:18:32,2022-07-28T21:35:01,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07145099999,07157099999,07147099999,C1292,07150099999"
paris,2022-07-29,28.9,16.6,23.3,27.8,16.6,23,9.4,42.5,0,0,0,,0,0,29.5,11,346.8,1016.9,55.8,25,135.7,11.8,8,10,2022-07-29T06:19:50,2022-07-29T21:33:39,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07145099999,07157099999,07147099999,C1292,07150099999"
paris,2022-07-30,29.5,18.1,24.6,28.6,18.1,24.3,11.5,45.3,0,0,0,,0,0,35,14.5,345.5,1019.1,57,26.2,131.9,11.5,8,10,2022-07-30T06:21:08,2022-07-30T21:32:15,0.01,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07145099999,07157099999,07147099999,C1292,07150099999"
paris,2022-07-31,28.2,18.6,23,28.4,18.6,23.1,15,61.9,0,0,0,,0,0,33.4,16.9,325.8,1019.6,50,24.9,163.3,14,8,10,2022-07-31T06:22:27,2022-07-31T21:30:50,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07145099999,07157099999,07147099999,C1292,07150099999"
paris,2022-08-01,26.7,20.1,22.8,26.9,20.1,22.8,15.1,63,0,0,0,,0,0,24.9,11.4,307.1,1018.9,84,26.3,75.8,6.4,4,10,2022-08-01T06:23:47,2022-08-01T21:29:23,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,LFPV,07145099999,07153099999,07157099999,07147099999,C1292,LFPO,07150099999,LFPB"
paris,2022-08-02,31.2,18.3,24.6,30.5,18.3,24.4,14.1,54.4,0,0,0,,0,0,27.4,12,339.6,1018.1,60.8,24.9,131.5,11.4,7,10,2022-08-02T06:25:07,2022-08-02T21:27:54,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,LFPV,07145099999,07157099999,07147099999,C1292,LFPO,07150099999,LFPB"
paris,2022-08-03,35.4,20,28,34.6,20,27.7,14.9,48.5,0,0,0,,0,0,26.5,12,87.6,1014.4,27.3,25.7,143.7,12.4,7,10,2022-08-03T06:26:28,2022-08-03T21:26:23,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,D3543,07145099999,07157099999,07147099999,C1292,07150099999"
