date,pm25,pm10,o3,no2,so2,co,AQI
2019/7/18,50.0,19.0,29.0,22.0,0.0,0.0,50.0
2019/7/19,43.0,27.0,18.0,23.0,0.0,0.0,43.0
2019/7/20,48.0,30.0,26.0,15.0,0.0,0.0,48.0
2019/7/21,47.0,50.0,53.0,33.0,0.0,0.0,53.0
2019/7/22,59.0,64.0,47.0,45.0,0.0,0.0,64.0
2019/7/23,66.0,53.0,68.0,55.0,0.0,0.0,68.0
2019/7/24,70.0,76.0,55.0,69.0,0.0,0.0,76.0
2019/7/25,88.0,46.0,33.0,25.0,0.0,0.0,88.0
2019/7/26,62.0,23.0,27.0,20.0,0.0,0.0,62.0
2019/7/27,40.0,34.0,28.0,23.0,0.0,0.0,40.0
2019/7/28,48.0,56.0,38.0,40.0,0.0,0.0,56.0
2019/7/29,56.0,44.0,25.0,29.0,0.0,0.0,56.0
2019/7/30,49.0,27.0,23.0,27.0,0.0,0.0,49.0
2019/7/31,41.0,39.0,35.0,41.0,0.0,0.0,41.0
2019/8/1,51.0,42.0,37.0,33.0,0.0,0.0,51.0
2019/8/2,49.0,49.0,35.0,37.0,0.0,0.0,49.0
2019/8/3,61.0,35.0,46.0,40.0,0.0,0.0,61.0
2019/8/4,61.0,37.0,26.0,30.0,0.0,0.0,61.0
2019/8/5,47.0,21.0,17.0,27.0,0.0,0.0,47.0
2019/8/6,47.0,23.0,26.0,28.0,0.0,0.0,47.0
2019/8/7,42.0,29.0,31.0,35.0,0.0,0.0,42.0
2019/8/8,53.0,25.0,20.0,29.0,0.0,0.0,53.0
2019/8/9,55.0,27.0,28.0,17.0,0.0,0.0,55.0
2019/8/10,44.0,29.0,24.0,22.0,0.0,0.0,44.0
2019/8/11,47.0,25.0,24.0,26.0,0.0,0.0,47.0
2019/8/12,41.0,27.0,23.0,20.0,0.0,0.0,41.0
2019/8/13,38.0,27.0,24.0,25.0,0.0,0.0,38.0
2019/8/14,46.0,23.0,20.0,14.0,0.0,0.0,46.0
2019/8/15,31.0,30.0,24.0,25.0,0.0,0.0,31.0
2019/8/16,43.0,17.0,16.0,21.0,0.0,0.0,43.0
2019/8/17,43.0,14.0,23.0,22.0,0.0,0.0,43.0
2019/8/18,36.0,23.0,25.0,43.0,0.0,0.0,43.0
2019/8/19,41.0,9.0,33.0,8.0,0.0,0.0,41.0
2019/8/20,42.0,12.0,37.0,9.0,0.0,0.0,42.0
2019/8/21,52.0,14.0,45.0,14.0,0.0,0.0,52.0
2019/8/22,57.0,16.0,51.0,11.0,0.0,0.0,57.0
2019/8/23,59.0,16.0,50.0,16.0,0.0,0.0,59.0
2019/8/24,62.0,27.0,61.0,29.0,0.0,0.0,62.0
2019/8/25,77.0,48.0,62.0,65.0,0.0,0.0,77.0
2019/8/26,75.0,52.0,61.0,59.0,0.0,0.0,75.0
2019/8/27,72.0,27.0,42.0,36.0,0.0,0.0,72.0
2019/8/28,64.0,18.0,30.0,27.0,0.0,0.0,64.0
2019/8/29,46.0,36.0,35.0,41.0,0.0,0.0,46.0
2019/8/30,52.0,47.0,43.0,43.0,0.0,0.0,52.0
2019/8/31,55.0,29.0,28.0,25.0,0.0,0.0,55.0
2019/9/1,34.0,41.0,32.0,37.0,0.0,0.0,41.0
2019/9/2,46.0,39.0,32.0,37.0,0.0,0.0,46.0
2019/9/3,42.0,21.0,28.0,15.0,0.0,0.0,42.0
2019/9/4,46.0,14.0,24.0,8.0,0.0,0.0,46.0
2019/9/5,38.0,26.0,32.0,23.0,0.0,0.0,38.0
2019/9/6,43.0,37.0,21.0,24.0,0.0,0.0,43.0
2019/9/7,36.0,38.0,30.0,24.0,0.0,0.0,38.0
2019/9/8,41.0,43.0,29.0,40.0,0.0,0.0,43.0
2019/9/9,55.0,48.0,34.0,39.0,0.0,0.0,55.0
2019/9/10,50.0,39.0,27.0,38.0,0.0,0.0,50.0
2019/9/11,48.0,32.0,13.0,25.0,0.0,0.0,48.0
2019/9/12,41.0,34.0,15.0,28.0,0.0,0.0,41.0
2019/9/13,52.0,39.0,28.0,29.0,0.0,0.0,52.0
2019/9/14,53.0,53.0,42.0,45.0,0.0,0.0,53.0
2019/9/15,65.0,37.0,29.0,34.0,0.0,0.0,65.0
2019/9/16,59.0,21.0,28.0,14.0,0.0,0.0,59.0
2019/9/17,47.0,21.0,26.0,9.0,0.0,0.0,47.0
2019/9/18,34.0,18.0,26.0,11.0,0.0,0.0,34.0
2019/9/19,34.0,20.0,31.0,11.0,0.0,0.0,34.0
2019/9/20,32.0,21.0,33.0,16.0,0.0,0.0,33.0
2019/9/21,45.0,14.0,21.0,12.0,0.0,0.0,45.0
2019/9/22,36.0,21.0,25.0,20.0,0.0,0.0,36.0
2019/9/23,35.0,17.0,18.0,26.0,0.0,0.0,35.0
2019/9/24,44.0,22.0,19.0,27.0,0.0,0.0,44.0
2019/9/25,45.0,16.0,25.0,24.0,0.0,0.0,45.0
2019/9/26,41.0,24.0,22.0,21.0,0.0,0.0,41.0
2019/9/27,38.0,17.0,25.0,15.0,0.0,0.0,38.0
2019/9/28,39.0,13.0,26.0,14.0,0.0,0.0,39.0
2019/9/29,33.0,20.0,24.0,19.0,4.0,0.0,33.0
2019/9/30,37.0,21.0,21.0,27.0,1.0,0.0,37.0
2019/4/1,98.0,40.0,35.0,41.0,0.0,0.0,98.0
2019/4/2,70.0,23.0,34.0,36.0,0.0,0.0,70.0
2019/4/3,36.0,27.0,35.0,41.0,0.0,0.0,41.0
2019/4/4,51.0,31.0,33.0,41.0,0.0,0.0,51.0
2019/4/5,52.0,36.0,35.0,44.0,0.0,0.0,52.0
2019/4/6,73.0,27.0,35.0,46.0,0.0,0.0,73.0
2019/4/7,44.0,50.0,29.0,51.0,0.0,0.0,51.0
2019/4/8,70.0,34.0,28.0,45.0,0.0,0.0,70.0
2019/4/9,70.0,42.0,23.0,31.0,0.0,0.0,70.0
2019/4/10,113.0,46.0,30.0,37.0,0.0,0.0,113.0
2019/4/11,80.0,46.0,29.0,37.0,0.0,0.0,80.0
2019/4/12,92.0,41.0,33.0,42.0,0.0,0.0,92.0
2019/4/13,75.0,32.0,34.0,26.0,0.0,0.0,75.0
2019/4/14,83.0,65.0,37.0,36.0,0.0,0.0,83.0
2019/4/15,86.0,36.0,26.0,37.0,0.0,0.0,86.0
2019/4/16,74.0,64.0,32.0,39.0,0.0,0.0,74.0
2019/4/17,64.0,70.0,44.0,50.0,0.0,0.0,70.0
2019/4/18,61.0,92.0,47.0,63.0,0.0,0.0,92.0
2019/4/19,71.0,53.0,52.0,59.0,0.0,0.0,71.0
2019/4/20,68.0,110.0,51.0,63.0,0.0,0.0,110.0
2019/4/21,74.0,68.0,46.0,53.0,0.0,0.0,74.0
2019/4/22,75.0,47.0,25.0,48.0,0.0,0.0,75.0
2019/4/23,74.0,66.0,35.0,30.0,0.0,0.0,74.0
2019/4/24,60.0,40.0,30.0,37.0,0.0,0.0,60.0
2019/4/25,42.0,39.0,30.0,36.0,0.0,0.0,42.0
2019/4/26,50.0,56.0,33.0,27.0,0.0,0.0,56.0
2019/4/27,38.0,26.0,29.0,29.0,0.0,0.0,38.0
2019/4/28,42.0,52.0,28.0,44.0,0.0,0.0,52.0
2019/4/29,64.0,59.0,30.0,39.0,0.0,0.0,64.0
2019/4/30,98.0,50.0,37.0,34.0,0.0,0.0,98.0
2019/5/1,108.0,49.0,29.0,35.0,0.0,0.0,108.0
2019/5/2,87.0,41.0,26.0,41.0,0.0,0.0,87.0
2019/5/3,59.0,31.0,24.0,37.0,0.0,0.0,59.0
2019/5/4,49.0,30.0,33.0,32.0,0.0,0.0,49.0
2019/5/5,47.0,42.0,31.0,45.0,0.0,0.0,47.0
2019/5/6,63.0,44.0,36.0,47.0,0.0,0.0,63.0
2019/5/7,61.0,23.0,27.0,27.0,0.0,0.0,61.0
2019/5/8,45.0,27.0,28.0,37.0,0.0,0.0,45.0
2019/5/9,45.0,36.0,29.0,43.0,0.0,0.0,45.0
2019/5/10,54.0,28.0,32.0,33.0,0.0,0.0,54.0
2019/5/11,61.0,34.0,35.0,36.0,0.0,0.0,61.0
2019/5/12,56.0,37.0,36.0,20.0,0.0,0.0,56.0
2019/5/13,52.0,32.0,37.0,27.0,0.0,0.0,52.0
2019/5/14,54.0,26.0,39.0,32.0,0.0,0.0,54.0
2019/5/15,56.0,38.0,39.0,40.0,0.0,0.0,56.0
2019/5/16,55.0,52.0,30.0,46.0,0.0,0.0,55.0
2019/5/17,74.0,32.0,33.0,34.0,0.0,0.0,74.0
2019/5/18,60.0,35.0,27.0,29.0,0.0,0.0,60.0
2019/5/19,92.0,32.0,33.0,24.0,0.0,0.0,92.0
2019/5/20,61.0,36.0,29.0,40.0,0.0,0.0,61.0
2019/5/21,71.0,44.0,41.0,50.0,0.0,0.0,71.0
2019/5/22,68.0,51.0,49.0,57.0,0.0,0.0,68.0
2019/5/23,68.0,41.0,42.0,45.0,0.0,0.0,68.0
2019/5/24,63.0,37.0,32.0,37.0,0.0,0.0,63.0
2019/5/25,64.0,30.0,24.0,26.0,0.0,0.0,64.0
2019/5/26,56.0,32.0,32.0,25.0,0.0,0.0,56.0
2019/5/27,41.0,30.0,25.0,27.0,0.0,0.0,41.0
2019/5/28,44.0,33.0,30.0,36.0,0.0,0.0,44.0
2019/5/29,59.0,25.0,19.0,21.0,0.0,0.0,59.0
2019/5/30,36.0,50.0,41.0,36.0,0.0,0.0,50.0
2019/5/31,58.0,43.0,41.0,41.0,0.0,0.0,58.0
2019/6/1,64.0,45.0,45.0,45.0,0.0,0.0,64.0
2019/6/2,58.0,32.0,29.0,34.0,0.0,0.0,58.0
2019/6/3,49.0,33.0,34.0,37.0,0.0,0.0,49.0
2019/6/4,58.0,15.0,27.0,32.0,0.0,0.0,58.0
2019/6/5,43.0,19.0,30.0,24.0,0.0,0.0,43.0
2019/6/6,40.0,34.0,34.0,24.0,0.0,0.0,40.0
2019/6/7,34.0,31.0,27.0,19.0,0.0,0.0,34.0
2019/6/8,40.0,35.0,33.0,33.0,0.0,0.0,40.0
2019/6/9,56.0,23.0,30.0,24.0,0.0,0.0,56.0
2019/6/10,44.0,30.0,27.0,40.0,0.0,0.0,44.0
2019/6/11,48.0,24.0,24.0,33.0,0.0,0.0,48.0
2019/6/12,39.0,28.0,29.0,34.0,0.0,0.0,39.0
2019/6/13,39.0,31.0,38.0,43.0,0.0,0.0,43.0
2019/6/14,56.0,25.0,33.0,30.0,0.0,0.0,56.0
2019/6/15,48.0,21.0,25.0,22.0,0.0,0.0,48.0
2019/6/16,44.0,36.0,32.0,38.0,0.0,0.0,44.0
2019/6/17,57.0,54.0,40.0,43.0,0.0,0.0,57.0
2019/6/18,61.0,52.0,36.0,39.0,0.0,0.0,61.0
2019/6/19,59.0,28.0,29.0,33.0,0.0,0.0,59.0
2019/6/20,50.0,21.0,31.0,38.0,0.0,0.0,50.0
2019/6/21,54.0,23.0,41.0,38.0,0.0,0.0,54.0
2019/6/22,54.0,28.0,40.0,39.0,0.0,0.0,54.0
2019/6/23,65.0,35.0,43.0,45.0,0.0,0.0,65.0
2019/6/24,66.0,37.0,52.0,50.0,0.0,0.0,66.0
2019/6/25,69.0,47.0,50.0,46.0,0.0,0.0,69.0
2019/6/26,84.0,52.0,47.0,41.0,0.0,0.0,84.0
2019/6/27,74.0,42.0,57.0,51.0,0.0,0.0,74.0
2019/6/28,58.0,37.0,61.0,52.0,0.0,0.0,61.0
2019/6/29,62.0,31.0,38.0,29.0,0.0,0.0,62.0
2019/6/30,59.0,25.0,33.0,25.0,0.0,0.0,59.0
2019/1/1,61.0,34.0,21.0,36.0,0.0,0.0,61.0
2019/1/2,51.0,36.0,16.0,40.0,0.0,0.0,51.0
2019/1/3,57.0,40.0,16.0,41.0,0.0,0.0,57.0
2019/1/4,73.0,37.0,17.0,32.0,0.0,0.0,73.0
2019/1/5,77.0,41.0,13.0,41.0,0.0,0.0,77.0
2019/1/6,86.0,39.0,14.0,39.0,0.0,0.0,86.0
2019/1/7,74.0,33.0,18.0,36.0,0.0,0.0,74.0
2019/1/8,50.0,27.0,18.0,32.0,0.0,0.0,50.0
2019/1/9,45.0,43.0,17.0,44.0,1.0,0.0,45.0
2019/1/10,56.0,39.0,14.0,43.0,1.0,0.0,56.0
2019/1/11,76.0,28.0,20.0,35.0,0.0,0.0,76.0
2019/1/12,63.0,21.0,24.0,25.0,0.0,0.0,63.0
2019/1/13,42.0,36.0,22.0,34.0,0.0,0.0,42.0
2019/1/14,50.0,43.0,22.0,45.0,0.0,0.0,50.0
2019/1/15,58.0,40.0,19.0,39.0,0.0,0.0,58.0
2019/1/16,65.0,29.0,19.0,36.0,0.0,0.0,65.0
2019/1/17,47.0,51.0,8.0,52.0,0.0,0.0,52.0
2019/1/18,83.0,32.0,9.0,35.0,0.0,0.0,83.0
2019/1/19,73.0,35.0,12.0,33.0,0.0,0.0,73.0
2019/1/20,86.0,61.0,3.0,40.0,1.0,0.0,86.0
2019/1/21,137.0,43.0,9.0,32.0,0.0,0.0,137.0
2019/1/22,106.0,26.0,15.0,43.0,0.0,0.0,106.0
2019/1/23,67.0,53.0,8.0,45.0,0.0,0.0,67.0
2019/1/24,119.0,42.0,4.0,42.0,0.0,0.0,119.0
2019/1/25,96.0,15.0,24.0,37.0,0.0,0.0,96.0
2019/1/26,46.0,12.0,26.0,27.0,0.0,0.0,46.0
2019/1/27,37.0,28.0,22.0,34.0,0.0,0.0,37.0
2019/1/28,50.0,31.0,14.0,42.0,0.0,0.0,50.0
2019/1/29,64.0,21.0,19.0,41.0,0.0,0.0,64.0
2019/1/30,54.0,25.0,13.0,41.0,0.0,0.0,54.0
2019/1/31,63.0,34.0,15.0,51.0,0.0,0.0,63.0
2019/2/1,66.0,34.0,15.0,35.0,0.0,0.0,66.0
2019/2/2,73.0,35.0,15.0,33.0,0.0,0.0,73.0
2019/2/3,67.0,40.0,14.0,39.0,0.0,0.0,67.0
2019/2/4,77.0,39.0,14.0,40.0,0.0,0.0,77.0
2019/2/5,69.0,36.0,14.0,35.0,0.0,0.0,69.0
2019/2/6,70.0,24.0,24.0,41.0,0.0,0.0,70.0
2019/2/7,53.0,25.0,26.0,29.0,0.0,0.0,53.0
2019/2/8,41.0,31.0,28.0,27.0,0.0,0.0,41.0
2019/2/9,48.0,31.0,46.0,27.0,0.0,0.0,48.0
2019/2/10,35.0,41.0,27.0,42.0,0.0,0.0,42.0
2019/2/11,54.0,54.0,14.0,55.0,1.0,0.0,55.0
2019/2/12,95.0,53.0,9.0,40.0,0.0,0.0,95.0
2019/2/13,100.0,61.0,6.0,44.0,0.0,0.0,100.0
2019/2/14,96.0,74.0,6.0,62.0,1.0,0.0,96.0
2019/2/15,113.0,71.0,12.0,63.0,1.0,0.0,113.0
2019/2/16,135.0,55.0,23.0,52.0,0.0,0.0,135.0
2019/2/17,114.0,70.0,23.0,50.0,0.0,0.0,114.0
2019/2/18,93.0,63.0,21.0,42.0,0.0,0.0,93.0
2019/2/19,66.0,67.0,19.0,54.0,0.0,0.0,67.0
2019/2/20,112.0,75.0,5.0,61.0,1.0,0.0,112.0
2019/2/21,133.0,78.0,12.0,63.0,1.0,0.0,133.0
2019/2/22,143.0,46.0,20.0,38.0,0.0,0.0,143.0
2019/2/23,83.0,42.0,19.0,41.0,0.0,0.0,83.0
2019/2/24,75.0,68.0,17.0,49.0,1.0,0.0,75.0
2019/2/25,85.0,80.0,15.0,54.0,1.0,0.0,85.0
2019/2/26,93.0,82.0,12.0,62.0,1.0,0.0,93.0
2019/2/27,129.0,54.0,28.0,48.0,0.0,0.0,129.0
2019/2/28,89.0,33.0,30.0,38.0,0.0,0.0,89.0
2019/3/1,59.0,32.0,26.0,38.0,0.0,0.0,59.0
2019/3/2,55.0,26.0,28.0,20.0,0.0,0.0,55.0
2019/3/3,42.0,25.0,35.0,26.0,0.0,0.0,42.0
2019/3/4,37.0,31.0,26.0,38.0,0.0,0.0,38.0
2019/3/5,44.0,29.0,17.0,42.0,0.0,0.0,44.0
2019/3/6,54.0,19.0,30.0,34.0,0.0,0.0,54.0
2019/3/7,33.0,20.0,30.0,37.0,0.0,0.0,37.0
2019/3/8,34.0,22.0,26.0,34.0,0.0,0.0,34.0
2019/3/9,44.0,26.0,36.0,23.0,0.0,0.0,44.0
2019/3/10,40.0,34.0,31.0,34.0,0.0,0.0,40.0
2019/3/11,44.0,34.0,31.0,35.0,0.0,0.0,44.0
2019/3/12,51.0,33.0,30.0,30.0,0.0,0.0,51.0
2019/3/13,42.0,20.0,27.0,31.0,0.0,0.0,42.0
2019/3/14,37.0,24.0,24.0,29.0,0.0,0.0,37.0
2019/3/15,40.0,25.0,34.0,27.0,0.0,0.0,40.0
2019/3/16,41.0,19.0,33.0,30.0,0.0,0.0,41.0
2019/3/17,41.0,29.0,26.0,40.0,0.0,0.0,41.0
2019/3/18,49.0,46.0,29.0,51.0,0.0,0.0,51.0
2019/3/19,68.0,53.0,24.0,52.0,0.0,0.0,68.0
2019/3/20,89.0,53.0,29.0,49.0,0.0,0.0,89.0
2019/3/21,90.0,58.0,20.0,48.0,0.0,0.0,90.0
2019/3/22,107.0,53.0,26.0,39.0,0.0,0.0,107.0
2019/3/23,111.0,51.0,22.0,32.0,0.0,0.0,111.0
2019/3/24,105.0,41.0,31.0,37.0,0.0,0.0,105.0
2019/3/25,57.0,42.0,33.0,38.0,0.0,0.0,57.0
2019/3/26,53.0,54.0,30.0,40.0,0.0,0.0,54.0
2019/3/27,78.0,53.0,27.0,39.0,0.0,0.0,78.0
2019/3/28,108.0,64.0,27.0,46.0,0.0,0.0,108.0
2019/3/29,87.0,54.0,38.0,60.0,0.0,0.0,87.0
2019/3/30,88.0,71.0,40.0,58.0,0.0,0.0,88.0
2019/3/31,99.0,61.0,40.0,46.0,0.0,0.0,99.0
2018/10/1,44.0,33.0,17.0,37.0,1.0,4.0,44.0
2018/10/2,50.0,28.0,16.0,33.0,1.0,4.0,50.0
2018/10/3,48.0,47.0,22.0,46.0,2.0,5.0,48.0
2018/10/4,64.0,75.0,21.0,58.0,2.0,7.0,75.0
2018/10/5,81.0,64.0,32.0,54.0,2.0,5.0,81.0
2018/10/6,74.0,34.0,14.0,31.0,1.0,3.0,74.0
2018/10/7,65.0,49.0,22.0,45.0,1.0,6.0,65.0
2018/10/8,66.0,61.0,23.0,52.0,2.0,5.0,66.0
2018/10/9,76.0,63.0,25.0,49.0,2.0,6.0,76.0
2018/10/10,81.0,40.0,24.0,39.0,1.0,3.0,81.0
2018/10/11,48.0,35.0,21.0,38.0,0.0,4.0,48.0
2018/10/12,57.0,54.0,20.0,46.0,0.0,3.0,57.0
2018/10/13,65.0,44.0,29.0,37.0,0.0,2.0,65.0
2018/10/14,60.0,51.0,30.0,48.0,0.0,3.0,60.0
2018/10/15,69.0,60.0,26.0,57.0,1.0,6.0,69.0
2018/10/16,80.0,49.0,15.0,45.0,0.0,5.0,80.0
2018/10/17,67.0,53.0,17.0,33.0,0.0,3.0,67.0
2018/10/18,77.0,54.0,13.0,32.0,0.0,4.0,77.0
2018/10/19,92.0,72.0,17.0,36.0,0.0,3.0,92.0
2018/10/20,94.0,71.0,12.0,38.0,0.0,3.0,94.0
2018/10/21,109.0,55.0,13.0,37.0,0.0,3.0,109.0
2018/10/22,77.0,46.0,15.0,41.0,0.0,4.0,77.0
2018/10/23,60.0,46.0,10.0,34.0,0.0,4.0,60.0
2018/10/24,60.0,49.0,15.0,39.0,0.0,5.0,60.0
2018/10/25,72.0,42.0,19.0,40.0,0.0,4.0,72.0
2018/10/26,67.0,43.0,18.0,39.0,0.0,3.0,67.0
2018/10/27,55.0,50.0,13.0,26.0,0.0,1.0,55.0
2018/10/28,67.0,39.0,11.0,28.0,0.0,3.0,67.0
2018/10/29,70.0,29.0,14.0,35.0,0.0,3.0,70.0
2018/10/30,56.0,32.0,10.0,35.0,0.0,3.0,56.0
2018/10/31,70.0,21.0,14.0,34.0,0.0,2.0,70.0
2018/11/1,50.0,34.0,17.0,44.0,0.0,4.0,50.0
2018/11/2,68.0,48.0,13.0,53.0,1.0,6.0,68.0
2018/11/3,94.0,42.0,8.0,34.0,0.0,4.0,94.0
2018/11/4,105.0,41.0,8.0,34.0,0.0,4.0,105.0
2018/11/5,79.0,29.0,19.0,37.0,0.0,3.0,79.0
2018/11/6,53.0,21.0,18.0,31.0,0.0,2.0,53.0
2018/11/7,46.0,32.0,16.0,34.0,0.0,2.0,46.0
2018/11/8,54.0,35.0,15.0,38.0,0.0,3.0,54.0
2018/11/9,66.0,18.0,20.0,29.0,0.0,2.0,66.0
2018/11/10,42.0,16.0,20.0,28.0,0.0,2.0,42.0
2018/11/11,43.0,23.0,11.0,45.0,0.0,4.0,45.0
2018/11/12,58.0,34.0,19.0,38.0,0.0,4.0,58.0
2018/11/13,59.0,42.0,5.0,36.0,0.0,4.0,59.0
2018/11/14,73.0,33.0,3.0,27.0,0.0,1.0,73.0
2018/11/15,73.0,33.0,3.0,26.0,0.0,0.0,73.0
2018/11/16,69.0,42.0,10.0,27.0,0.0,0.0,69.0
2018/11/17,90.0,39.0,14.0,37.0,0.0,0.0,90.0
2018/11/18,75.0,38.0,9.0,39.0,1.0,0.0,75.0
2018/11/19,70.0,35.0,9.0,33.0,0.0,0.0,70.0
2018/11/20,84.0,52.0,6.0,39.0,1.0,0.0,84.0
2018/11/21,117.0,47.0,6.0,31.0,0.0,0.0,117.0
2018/11/22,102.0,48.0,0.0,34.0,1.0,0.0,102.0
2018/11/23,107.0,30.0,15.0,34.0,0.0,0.0,107.0
2018/11/24,72.0,25.0,6.0,36.0,0.0,0.0,72.0
2018/11/25,70.0,36.0,0.0,29.0,0.0,0.0,70.0
2018/11/26,89.0,43.0,6.0,34.0,0.0,0.0,89.0
2018/11/27,86.0,24.0,11.0,35.0,0.0,0.0,86.0
2018/11/28,54.0,31.0,16.0,33.0,0.0,0.0,54.0
2018/11/29,53.0,40.0,18.0,42.0,0.0,0.0,53.0
2018/11/30,61.0,29.0,19.0,31.0,0.0,0.0,61.0
2018/12/1,54.0,13.0,20.0,27.0,0.0,0.0,54.0
2018/12/2,33.0,18.0,24.0,34.0,0.0,0.0,34.0
2018/12/3,39.0,31.0,21.0,41.0,0.0,0.0,41.0
2018/12/4,55.0,36.0,7.0,33.0,0.0,0.0,55.0
2018/12/5,65.0,29.0,16.0,42.0,0.0,0.0,65.0
2018/12/6,55.0,22.0,25.0,30.0,0.0,0.0,55.0
2018/12/7,38.0,24.0,28.0,24.0,0.0,0.0,38.0
2018/12/8,44.0,22.0,31.0,26.0,0.0,0.0,44.0
2018/12/9,48.0,29.0,18.0,38.0,0.0,0.0,48.0
2018/12/10,52.0,50.0,4.0,46.0,1.0,0.0,52.0
2018/12/11,88.0,44.0,9.0,40.0,0.0,0.0,88.0
2018/12/12,83.0,40.0,7.0,33.0,0.0,0.0,83.0
2018/12/13,73.0,47.0,10.0,37.0,1.0,0.0,73.0
2018/12/14,83.0,39.0,11.0,31.0,0.0,0.0,83.0
2018/12/15,85.0,23.0,13.0,39.0,0.0,0.0,85.0
2018/12/16,63.0,34.0,19.0,40.0,0.0,0.0,63.0
2018/12/17,59.0,35.0,10.0,36.0,0.0,0.0,59.0
2018/12/18,59.0,28.0,18.0,36.0,0.0,0.0,59.0
2018/12/19,50.0,34.0,22.0,37.0,0.0,0.0,50.0
2018/12/20,47.0,18.0,23.0,31.0,0.0,0.0,47.0
2018/12/21,35.0,28.0,23.0,37.0,0.0,0.0,37.0
2018/12/22,48.0,21.0,18.0,31.0,0.0,0.0,48.0
2018/12/23,42.0,23.0,19.0,35.0,0.0,0.0,42.0
2018/12/24,53.0,37.0,13.0,41.0,0.0,0.0,53.0
2018/12/25,83.0,48.0,1.0,33.0,0.0,0.0,83.0
2018/12/26,108.0,47.0,0.0,29.0,0.0,0.0,108.0
2018/12/27,110.0,47.0,1.0,36.0,0.0,0.0,110.0
2018/12/28,107.0,50.0,2.0,36.0,0.0,0.0,107.0
2018/12/29,111.0,31.0,13.0,36.0,0.0,0.0,111.0
2018/12/30,81.0,0.0,0.0,0.0,0.0,0.0,81.0
2018/7/1,68.0,51.0,56.0,60.0,1.0,3.0,68.0
2018/7/2,60.0,55.0,44.0,51.0,1.0,3.0,60.0
2018/7/3,56.0,47.0,41.0,55.0,0.0,4.0,56.0
2018/7/4,54.0,50.0,44.0,48.0,1.0,4.0,54.0
2018/7/5,60.0,58.0,50.0,59.0,1.0,4.0,60.0
2018/7/6,64.0,68.0,67.0,60.0,1.0,3.0,68.0
2018/7/7,71.0,59.0,65.0,59.0,1.0,3.0,71.0
2018/7/8,73.0,67.0,33.0,41.0,1.0,3.0,73.0
2018/7/9,52.0,53.0,29.0,32.0,2.0,3.0,53.0
2018/7/10,41.0,57.0,31.0,38.0,1.0,3.0,57.0
2018/7/11,50.0,56.0,37.0,43.0,1.0,4.0,56.0
2018/7/12,62.0,64.0,46.0,46.0,1.0,4.0,64.0
2018/7/13,65.0,122.0,61.0,52.0,1.0,3.0,122.0
2018/7/14,78.0,80.0,63.0,58.0,1.0,4.0,80.0
2018/7/15,75.0,84.0,54.0,52.0,1.0,4.0,84.0
2018/7/16,63.0,63.0,33.0,35.0,1.0,2.0,63.0
2018/7/17,47.0,68.0,41.0,47.0,1.0,4.0,68.0
2018/7/18,51.0,72.0,54.0,56.0,0.0,3.0,72.0
2018/7/19,58.0,43.0,39.0,48.0,0.0,3.0,58.0
2018/7/20,56.0,44.0,38.0,33.0,1.0,2.0,56.0
2018/7/21,61.0,58.0,58.0,49.0,1.0,3.0,61.0
2018/7/22,73.0,65.0,75.0,63.0,1.0,3.0,75.0
2018/7/23,67.0,71.0,45.0,61.0,1.0,3.0,71.0
2018/7/24,67.0,71.0,69.0,58.0,1.0,3.0,71.0
2018/7/25,67.0,80.0,81.0,84.0,1.0,5.0,84.0
2018/7/26,84.0,73.0,67.0,79.0,1.0,4.0,84.0
2018/7/27,93.0,36.0,28.0,30.0,0.0,2.0,93.0
2018/7/28,46.0,46.0,24.0,25.0,0.0,1.0,46.0
2018/7/29,40.0,35.0,20.0,25.0,0.0,2.0,40.0
2018/7/30,41.0,32.0,28.0,30.0,0.0,2.0,41.0
2018/7/31,39.0,51.0,39.0,47.0,0.0,3.0,51.0
2018/8/1,52.0,65.0,54.0,52.0,1.0,3.0,65.0
2018/8/2,57.0,64.0,85.0,69.0,1.0,3.0,85.0
2018/8/3,69.0,52.0,55.0,50.0,1.0,2.0,69.0
2018/8/4,54.0,51.0,41.0,35.0,0.0,2.0,54.0
2018/8/5,51.0,57.0,62.0,59.0,1.0,4.0,62.0
2018/8/6,56.0,61.0,64.0,62.0,1.0,3.0,64.0
2018/8/7,67.0,36.0,31.0,27.0,0.0,2.0,67.0
2018/8/8,47.0,33.0,23.0,32.0,0.0,2.0,47.0
2018/8/9,45.0,36.0,27.0,28.0,0.0,2.0,45.0
2018/8/10,41.0,32.0,33.0,31.0,0.0,1.0,41.0
2018/8/11,36.0,30.0,36.0,38.0,0.0,2.0,38.0
2018/8/12,42.0,29.0,21.0,24.0,3.0,4.0,42.0
2018/8/13,34.0,26.0,28.0,27.0,0.0,2.0,34.0
2018/8/14,29.0,29.0,31.0,28.0,0.0,2.0,31.0
2018/8/15,34.0,41.0,41.0,44.0,1.0,3.0,44.0
2018/8/16,57.0,32.0,28.0,23.0,0.0,2.0,57.0
2018/8/17,40.0,36.0,31.0,28.0,0.0,2.0,40.0
2018/8/18,53.0,35.0,29.0,30.0,0.0,2.0,53.0
2018/8/19,58.0,34.0,18.0,26.0,1.0,2.0,58.0
2018/8/20,46.0,46.0,22.0,32.0,0.0,3.0,46.0
2018/8/21,50.0,50.0,34.0,36.0,0.0,3.0,50.0
